"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일","거래유형","중개사소재지"
"광주광역시 북구 일곡동","849-2","0849","0002","청솔","48.45","202201","28","11,000","3","2000","일곡로 80","","중개거래","광주 북구"
"광주광역시 북구 일곡동","849-2","0849","0002","청솔","48.45","202202","9","12,500","13","2000","일곡로 80","","중개거래","광주 북구"
"광주광역시 북구 일곡동","849-2","0849","0002","청솔","48.45","202202","16","11,000","6","2000","일곡로 80","","중개거래","광주 북구"
"광주광역시 북구 일곡동","849-2","0849","0002","청솔","48.45","202202","18","11,600","4","2000","일곡로 80","","중개거래","광주 북구"
"광주광역시 북구 일곡동","849-2","0849","0002","청솔","48.45","202203","28","10,800","1","2000","일곡로 80","","중개거래","광주 북구"
"광주광역시 북구 일곡동","849-2","0849","0002","청솔","48.45","202203","31","11,500","7","2000","일곡로 80","","중개거래","광주 북구"
"광주광역시 북구 일곡동","849-2","0849","0002","청솔","48.45","202203","31","12,250","9","2000","일곡로 80","","중개거래","광주 광산구"
"광주광역시 북구 일곡동","849-2","0849","0002","청솔","48.45","202204","2","12,000","7","2000","일곡로 80","","중개거래","광주 북구"
"광주광역시 북구 일곡동","849-2","0849","0002","청솔","48.45","202204","2","11,100","15","2000","일곡로 80","","중개거래","광주 북구"
"광주광역시 북구 일곡동","849-2","0849","0002","청솔","48.45","202204","2","11,200","3","2000","일곡로 80","","중개거래","광주 북구"
"광주광역시 북구 일곡동","849-2","0849","0002","청솔","48.45","202204","13","11,000","9","2000","일곡로 80","","직거래","-"
"광주광역시 북구 일곡동","849-2","0849","0002","청솔","48.45","202204","29","10,500","15","2000","일곡로 80","","중개거래","광주 북구"
"광주광역시 북구 일곡동","849-2","0849","0002","청솔","48.45","202205","2","10,500","1","2000","일곡로 80","","중개거래","광주 북구"
"광주광역시 북구 일곡동","849-2","0849","0002","청솔","48.45","202205","3","11,850","6","2000","일곡로 80","","중개거래","광주 북구"
"광주광역시 북구 일곡동","849-2","0849","0002","청솔","48.45","202205","4","9,000","1","2000","일곡로 80","","중개거래","광주 북구"
"광주광역시 북구 일곡동","849-2","0849","0002","청솔","48.45","202205","4","9,000","1","2000","일곡로 80","","중개거래","광주 북구"
"광주광역시 북구 일곡동","849-2","0849","0002","청솔","48.45","202205","6","11,500","8","2000","일곡로 80","","중개거래","광주 북구"
"광주광역시 북구 일곡동","849-2","0849","0002","청솔","48.45","202205","9","11,200","11","2000","일곡로 80","","중개거래","광주 북구"
"광주광역시 북구 일곡동","849-2","0849","0002","청솔","48.45","202205","20","11,450","11","2000","일곡로 80","","중개거래","광주 북구"
"광주광역시 북구 일곡동","849-2","0849","0002","청솔","48.45","202205","21","10,500","15","2000","일곡로 80","","중개거래","광주 북구"
"광주광역시 북구 일곡동","849-2","0849","0002","청솔","48.45","202205","21","11,400","4","2000","일곡로 80","","중개거래","광주 북구"
"광주광역시 북구 일곡동","849-2","0849","0002","청솔","48.45","202205","21","11,500","11","2000","일곡로 80","","중개거래","광주 북구"
"광주광역시 북구 일곡동","849-2","0849","0002","청솔","48.45","202205","25","13,500","13","2000","일곡로 80","","직거래","-"
"광주광역시 북구 일곡동","849-2","0849","0002","청솔","48.45","202205","27","11,000","12","2000","일곡로 80","","중개거래","광주 북구"
"광주광역시 북구 일곡동","849-2","0849","0002","청솔","48.45","202205","31","11,200","5","2000","일곡로 80","","직거래","-"
"광주광역시 북구 일곡동","849-2","0849","0002","청솔","48.45","202206","1","11,800","15","2000","일곡로 80","","중개거래","광주 북구"
"광주광역시 북구 일곡동","849-2","0849","0002","청솔","48.45","202206","8","11,400","12","2000","일곡로 80","","중개거래","광주 북구"
"광주광역시 북구 일곡동","849-2","0849","0002","청솔","48.45","202206","8","12,000","9","2000","일곡로 80","","중개거래","광주 북구"
"광주광역시 북구 일곡동","849-2","0849","0002","청솔","48.45","202206","8","12,600","15","2000","일곡로 80","","중개거래","광주 광산구, 광주 북구"
"광주광역시 북구 일곡동","849-2","0849","0002","청솔","48.45","202206","22","12,000","15","2000","일곡로 80","","중개거래","광주 북구"
"광주광역시 북구 일곡동","849-2","0849","0002","청솔","48.45","202206","23","10,000","10","2000","일곡로 80","","직거래","-"
"광주광역시 북구 일곡동","849-2","0849","0002","청솔","48.45","202206","23","11,300","10","2000","일곡로 80","","중개거래","광주 북구, 광주 서구"
"광주광역시 북구 일곡동","849-2","0849","0002","청솔","48.45","202206","25","10,400","2","2000","일곡로 80","","중개거래","광주 북구"
"광주광역시 북구 일곡동","849-2","0849","0002","청솔","48.45","202206","25","11,500","5","2000","일곡로 80","","중개거래","광주 북구"
"광주광역시 북구 일곡동","849-2","0849","0002","청솔","48.45","202206","25","11,500","5","2000","일곡로 80","","중개거래","광주 북구"
"광주광역시 북구 일곡동","849-2","0849","0002","청솔","48.45","202207","2","12,500","15","2000","일곡로 80","","중개거래","광주 북구"
"광주광역시 북구 일곡동","849-2","0849","0002","청솔","48.45","202207","7","11,950","9","2000","일곡로 80","","중개거래","광주 광산구"
"광주광역시 북구 일곡동","849-2","0849","0002","청솔","48.45","202207","19","12,000","6","2000","일곡로 80","","중개거래","광주 북구"
"광주광역시 북구 일곡동","849-2","0849","0002","청솔","48.45","202207","20","11,750","9","2000","일곡로 80","","중개거래","광주 남구, 광주 북구"
"광주광역시 북구 일곡동","849-2","0849","0002","청솔","48.45","202207","22","12,050","12","2000","일곡로 80","","중개거래","광주 북구"
